;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
44662;384860;2012-01-02;FRC;H12;;;6;810;151223275.0;;;2.27;2.26;2.3;2.27;2.26;2.27;0.0;0.0
44663;384861;2012-01-02;FRC;J12;;;6;1100;204965009.0;;;2.43;2.43;2.43;2.43;2.43;2.43;0.0;0.0
44664;384862;2012-01-02;FRC;K12;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.51;0.0;0.0
44665;384863;2012-01-02;FRC;N12;;;1;100;18499468.0;;;2.63;2.63;2.63;2.63;2.63;2.63;0.0;0.0
44666;384864;2012-01-02;FRC;V12;;;3;300;55008620.0;;;2.77;2.77;2.77;2.77;2.77;2.77;0.0;0.0
44667;384865;2012-01-02;FRC;F13;;;4;400;72672375.0;;;2.89;2.89;2.89;2.89;2.89;2.89;0.0;0.0
44668;384866;2012-01-02;FRC;J13;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
44669;384867;2012-01-02;FRC;N13;;;1;100;17921261.0;;;3.1;3.1;3.1;3.1;3.1;3.1;0.0;0.0
44670;384868;2012-01-02;FRC;V13;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.16;0.0;0.0
44671;384869;2012-01-02;FRC;F14;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.18;0.0;0.0
44672;384870;2012-01-02;FRC;J14;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.28;0.0;0.0
44673;384871;2012-01-02;FRC;N14;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.3;0.0;0.0
44674;384872;2012-01-02;FRC;V14;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.43;0.0;0.0
44675;384873;2012-01-02;FRC;F15;;;1;100;16855810.0;;;3.6;3.6;3.6;3.6;3.6;3.57;0.0;0.0
44676;384874;2012-01-02;FRC;J15;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.64;0.0;0.0
44677;384875;2012-01-02;FRC;N15;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.7;0.0;0.0
44678;384876;2012-01-02;FRC;V15;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.81;0.0;0.0
44679;384877;2012-01-02;FRC;F16;;;5;500;81151784.0;;;3.87;3.84;3.87;3.85;3.84;3.87;0.0;0.0
