;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
36658;376856;2011-01-03;FRC;H11;;;10;9150;1511174618.0;;;2.22;2.22;2.25;2.22;2.25;2.22;0.0;2.3
36659;376857;2011-01-03;FRC;J11;;;19;17630;2905420356.0;;;2.27;2.24;2.36;2.33;2.36;2.34;0.0;0.0
36660;376858;2011-01-03;FRC;K11;;;13;6700;1101859642.0;;;2.29;2.28;2.38;2.34;2.36;2.38;0.0;0.0
36661;376859;2011-01-03;FRC;N11;;;22;7250;1187517882.0;;;2.33;2.33;2.43;2.4;2.43;2.43;0.0;2.43
36662;376860;2011-01-03;FRC;V11;;;8;1600;260300981.0;;;2.5;2.5;2.56;2.54;2.56;2.56;0.0;2.56
36663;376861;2011-01-03;FRC;F12;;;3;700;113027563.0;;;2.6;2.6;2.6;2.6;2.6;2.65;0.0;0.0
36664;376862;2011-01-03;FRC;J12;;;3;700;112130443.0;;;2.78;2.78;2.78;2.78;2.78;2.78;0.0;0.0
36665;376863;2011-01-03;FRC;N12;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.9;0.0;0.0
36666;376864;2011-01-03;FRC;V12;;;4;1100;173150478.0;;;3.02;3.02;3.02;3.02;3.02;3.02;0.0;0.0
36667;376865;2011-01-03;FRC;F13;;;3;400;62376611.0;;;3.1;3.1;3.1;3.1;3.1;3.1;0.0;0.0
36668;376866;2011-01-03;FRC;J13;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.24;0.0;0.0
36669;376867;2011-01-03;FRC;N13;;;1;100;15244171.0;;;3.39;3.39;3.39;3.39;3.39;3.39;0.0;0.0
36670;376868;2011-01-03;FRC;V13;;;1;10;1499953.0;;;3.49;3.49;3.49;3.49;3.49;3.55;0.0;0.0
36671;376869;2011-01-03;FRC;F14;;;7;840;125117054.0;;;3.65;3.65;3.7;3.7;3.7;3.7;0.0;0.0
36672;376870;2011-01-03;FRC;J14;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.83;0.0;0.0
36673;376871;2011-01-03;FRC;N14;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.98;0.0;0.0
36674;376872;2011-01-03;FRC;V14;;;1;100;14360876.0;;;4.13;4.13;4.13;4.13;4.13;4.13;0.0;0.0
36675;376873;2011-01-03;FRC;F15;;;1;70;9911748.0;;;4.25;4.25;4.25;4.25;4.25;4.27;0.0;0.0
36676;376874;2011-01-03;FRC;J15;;;1;100;13914694.0;;;4.41;4.41;4.41;4.41;4.41;4.42;0.0;0.0
36677;376875;2011-01-03;FRC;N15;;;2;300;41231400.0;;;4.5;4.5;4.5;4.5;4.5;4.52;0.0;0.0
36678;376876;2011-01-03;FRC;V15;;;1;100;13558442.0;;;4.64;4.64;4.64;4.64;4.64;4.64;0.0;0.0
36679;376877;2011-01-03;FRC;F16;;;1;10;1332359.0;;;4.65;4.65;4.65;4.65;4.65;4.74;0.0;0.0
36680;376878;2011-01-03;FRC;N16;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;4.88;0.0;0.0
36681;376879;2011-01-03;FRC;F17;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;5.02;0.0;0.0
36682;376880;2011-01-03;FRC;F18;;;1;20;2455705.0;;;5.13;5.13;5.13;5.13;5.13;5.25;0.0;0.0
36683;376881;2011-01-03;FRC;F19;;;1;20;2311947.0;;;5.38;5.38;5.38;5.38;5.38;5.51;0.0;0.0
36684;376882;2011-01-03;FRC;F20;;;1;20;2172375.0;;;5.6;5.6;5.6;5.6;5.6;5.74;0.0;0.0
36685;376883;2011-01-03;FRC;F21;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;5.97;0.0;0.0
36686;376884;2011-01-03;FRC;F22;;;2;200;19774679.0;;;6.12;6.12;6.12;6.12;6.12;6.2;0.0;0.0
36687;376885;2011-01-03;FRC;F23;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.44;0.0;0.0
36688;376886;2011-01-03;FRC;F24;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.73;0.0;0.0
36689;376887;2011-01-03;FRC;F25;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.99;0.0;0.0
36690;376888;2011-01-04;FRC;H11;;;18;9700;1600926805.0;;;2.25;2.2;2.3;2.27;2.29;2.29;0.0;0.0
36691;376889;2011-01-04;FRC;J11;;;38;25060;4127251206.0;;;2.34;2.2;2.4;2.34;2.36;2.35;0.0;0.0
36692;376890;2011-01-04;FRC;K11;;;23;12300;2021437349.0;;;2.35;2.32;2.39;2.37;2.38;2.38;0.0;0.0
36693;376891;2011-01-04;FRC;N11;;;28;13800;1947670286.0;;;2.45;2.41;2.45;2.43;2.44;2.44;2.38;0.0
36694;376892;2011-01-04;FRC;V11;;;17;2500;406326286.0;;;2.54;2.54;2.56;2.54;2.56;2.56;0.0;0.0
36695;376893;2011-01-04;FRC;F12;;;15;5950;960308392.0;;;2.64;2.6;2.64;2.62;2.63;2.63;2.63;0.0
36696;376894;2011-01-04;FRC;J12;;;7;2800;448402646.0;;;2.75;2.74;2.75;2.74;2.74;2.74;2.75;0.0
36697;376895;2011-01-04;FRC;N12;;;6;710;112732643.0;;;2.92;2.86;2.92;2.86;2.86;2.86;0.0;0.0
