;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
169696;1467711;2026-01-02;FRC;F27;0.0;0.0;17;10633;1256656509.67;4.68;4.68;4.67;4.67;4.67;4.67;4.67;4.67;4.67;4.69
169697;1467712;2026-01-02;FRC;F28;0.0;0.0;10;6229;719456681.91;4.7;4.7;4.7;4.68;4.7;4.68;4.69;4.68;0.0;0.0
169698;1467713;2026-01-02;FRC;F29;0.0;0.0;14;8233;928076143.27;4.83;4.83;4.83;4.81;4.83;4.82;4.81;4.81;0.0;0.0
169699;1467714;2026-01-02;FRC;F30;0.0;0.0;7;716;78603442.04;5.0;5.0;5.02;5.01;5.02;5.01;5.01;5.01;0.0;0.0
169700;1467715;2026-01-02;FRC;F32;0.0;0.0;3;525;22269143.25;5.51;5.51;5.51;5.51;5.51;5.51;5.51;5.51;0.0;0.0
169701;1467716;2026-01-02;FRC;H26;0.0;0.0;8;7985;393903580.65;4.81;4.81;4.79;4.79;4.79;4.79;4.79;4.79;0.0;0.0
169702;1467717;2026-01-02;FRC;J26;0.0;0.0;19;25042;1232884532.28;4.8;4.8;4.8;4.79;4.8;4.79;4.8;4.79;0.0;0.0
169703;1467718;2026-01-02;FRC;J27;0.0;0.0;10;1812;87201388.38;4.63;4.63;4.62;4.62;4.62;4.62;4.62;4.62;4.62;0.0
169704;1467719;2026-01-02;FRC;J29;0.0;0.0;2;5316;243823609.14;4.85;4.85;4.85;4.85;4.85;4.85;4.85;4.84;0.0;0.0
169705;1467720;2026-01-02;FRC;K26;0.0;0.0;15;33698;1655523446.42;4.74;4.74;4.76;4.76;4.76;4.76;4.76;4.76;0.0;0.0
169706;1467721;2026-01-02;FRC;M26;0.0;0.0;10;10776;528459200.94;4.73;4.73;4.74;4.74;4.74;4.74;4.74;4.74;0.0;0.0
169707;1467722;2026-01-02;FRC;N26;0.0;0.0;17;14952;1788305185.58;4.69;4.69;4.7;4.7;4.7;4.7;4.7;4.7;0.0;4.7
169708;1467723;2026-01-02;FRC;N27;0.0;0.0;4;1551;74226520.79;4.6;4.6;4.61;4.61;4.61;4.61;4.61;4.61;0.0;0.0
169709;1467724;2026-01-02;FRC;Q26;0.0;0.0;1;99;4835635.21;4.7;4.7;4.71;4.71;4.71;4.71;4.71;4.71;0.0;4.71
169710;1467725;2026-01-02;FRC;U26;0.0;0.0;6;3217;156850289.83;4.68;4.68;4.69;4.69;4.69;4.69;4.69;4.69;0.0;0.0
169711;1467726;2026-01-02;FRC;V26;0.0;0.0;9;4824;234750721.46;4.68;4.68;4.69;4.69;4.69;4.69;4.69;4.69;0.0;0.0
169712;1467727;2026-01-02;FRC;V27;0.0;0.0;1;193;9181463.97;4.67;4.67;4.65;4.65;4.65;4.65;4.65;4.65;0.0;0.0
169713;1467728;2026-01-02;FRC;X26;0.0;0.0;1;138;6701595.02;4.67;4.67;4.69;4.69;4.69;4.69;4.69;4.67;0.0;0.0
169714;1467729;2026-01-02;FRC;Z26;0.0;0.0;5;2453;118923558.37;4.66;4.66;4.66;4.66;4.66;4.66;4.66;4.66;0.0;0.0
169715;1467730;2026-01-02;FRC;F31;0.0;0.0;0;0;0.0;5.24;5.24;0.0;0.0;0.0;0.0;0.0;5.25;0.0;0.0
169716;1467731;2026-01-02;FRC;F33;0.0;0.0;0;0;0.0;5.75;5.75;0.0;0.0;0.0;0.0;0.0;5.75;0.0;0.0
169717;1467732;2026-01-02;FRC;F34;0.0;0.0;0;0;0.0;6.03;6.03;0.0;0.0;0.0;0.0;0.0;6.03;0.0;0.0
169718;1467733;2026-01-02;FRC;F35;0.0;0.0;0;0;0.0;6.28;6.28;0.0;0.0;0.0;0.0;0.0;6.28;0.0;0.0
169719;1467734;2026-01-02;FRC;F36;0.0;0.0;0;0;0.0;6.52;6.52;0.0;0.0;0.0;0.0;0.0;6.52;0.0;0.0
169720;1467735;2026-01-02;FRC;F37;0.0;0.0;0;0;0.0;6.83;6.83;0.0;0.0;0.0;0.0;0.0;6.83;0.0;0.0
169721;1467736;2026-01-02;FRC;F38;0.0;0.0;0;0;0.0;7.12;7.12;0.0;0.0;0.0;0.0;0.0;7.12;0.0;0.0
169722;1467737;2026-01-02;FRC;F39;0.0;0.0;0;0;0.0;7.4;7.4;0.0;0.0;0.0;0.0;0.0;7.4;0.0;0.0
169723;1467738;2026-01-02;FRC;F40;0.0;0.0;0;0;0.0;7.67;7.67;0.0;0.0;0.0;0.0;0.0;7.67;0.0;0.0
169724;1467739;2026-01-02;FRC;J28;0.0;0.0;0;0;0.0;4.7;4.7;0.0;0.0;0.0;0.0;0.0;4.68;0.0;0.0
169725;1467740;2026-01-02;FRC;J30;0.0;0.0;0;0;0.0;5.02;5.02;0.0;0.0;0.0;0.0;0.0;5.04;0.0;0.0
169726;1467741;2026-01-02;FRC;J31;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.33;0.0;0.0
169727;1467742;2026-01-02;FRC;N28;0.0;0.0;0;0;0.0;4.71;4.71;0.0;0.0;0.0;0.0;0.0;4.69;0.0;0.0
169728;1467743;2026-01-02;FRC;N29;0.0;0.0;0;0;0.0;4.9;4.9;0.0;0.0;0.0;0.0;0.0;4.89;0.0;0.0
169729;1467744;2026-01-02;FRC;N30;0.0;0.0;0;0;0.0;5.11;5.11;0.0;0.0;0.0;0.0;0.0;5.1;0.0;0.0
169730;1467745;2026-01-02;FRC;N31;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.38;0.0;0.0
169731;1467746;2026-01-02;FRC;Q27;0.0;0.0;0;0;0.0;4.6;4.6;0.0;0.0;0.0;0.0;0.0;4.6;0.0;0.0
169732;1467747;2026-01-02;FRC;V28;0.0;0.0;0;0;0.0;4.78;4.78;0.0;0.0;0.0;0.0;0.0;4.76;0.0;0.0
169733;1467748;2026-01-02;FRC;V29;0.0;0.0;0;0;0.0;4.95;4.95;0.0;0.0;0.0;0.0;0.0;4.95;0.0;0.0
169734;1467749;2026-01-02;FRC;V30;0.0;0.0;0;0;0.0;5.12;5.12;0.0;0.0;0.0;0.0;0.0;5.14;0.0;0.0
169735;1467750;2026-01-02;FRC;V31;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.45;0.0;0.0
169736;1467929;2026-01-05;FRC;F27;0.0;0.0;44;15396;1823077092.82;4.67;4.67;4.67;4.65;4.67;4.65;4.65;4.65;4.65;0.0
169737;1467930;2026-01-05;FRC;F28;0.0;0.0;14;5674;656820194.58;4.68;4.68;4.68;4.66;4.68;4.66;4.66;4.66;0.0;0.0
169738;1467931;2026-01-05;FRC;F29;0.0;0.0;25;8710;983935761.1;4.81;4.81;4.81;4.79;4.81;4.79;4.79;4.79;0.0;0.0
169739;1467932;2026-01-05;FRC;F30;0.0;0.0;12;1631;179728580.27;5.01;5.01;5.01;4.98;5.01;4.98;4.98;4.98;4.98;5.0
169740;1467933;2026-01-05;FRC;F31;0.0;0.0;2;1057;113210662.69;5.25;5.25;5.25;5.23;5.25;5.23;5.23;5.21;0.0;5.24
169741;1467934;2026-01-05;FRC;F32;0.0;0.0;3;1279;54503836.83;5.51;5.51;5.52;5.5;5.52;5.5;5.5;5.47;0.0;0.0
169742;1467935;2026-01-05;FRC;F33;0.0;0.0;1;17;701255.99;5.75;5.75;5.75;5.75;5.75;5.75;5.75;5.71;0.0;0.0
169743;1467936;2026-01-05;FRC;H26;0.0;0.0;19;21859;1082920581.03;4.79;4.79;4.77;4.77;4.8;4.79;4.8;4.8;4.78;0.0
169744;1467937;2026-01-05;FRC;J26;0.0;0.0;20;40404;1997703681.48;4.79;4.79;4.79;4.79;4.79;4.79;4.79;4.79;0.0;0.0
169745;1467938;2026-01-05;FRC;J27;0.0;0.0;2;663;32048662.31;4.62;4.62;4.59;4.59;4.59;4.59;4.59;4.59;4.59;0.0
169746;1467939;2026-01-05;FRC;J28;0.0;0.0;1;19;897049.93;4.68;4.68;4.67;4.67;4.67;4.67;4.67;4.67;0.0;0.0
169747;1467940;2026-01-05;FRC;J29;0.0;0.0;6;2240;103226252.8;4.84;4.84;4.82;4.82;4.82;4.82;4.82;4.82;0.0;0.0
