;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
20918;361116;2009-01-02;FRC;H09;;;3;800;186410187.0;;;2.0;2.0;2.1;2.06;2.1;2.1;0.0;0.0
20919;361117;2009-01-02;FRC;J09;;;1;100;23272048.0;;;2.9;2.9;2.9;2.9;2.9;2.89;0.0;0.0
20920;361118;2009-01-02;FRC;K09;;;2;600;138562930.0;;;3.7;3.7;3.7;3.7;3.7;3.7;0.0;0.0
20921;361119;2009-01-02;FRC;N09;;;4;600;137555953.0;;;4.1;4.1;4.1;4.1;4.1;4.1;0.0;0.0
20922;361120;2009-01-02;FRC;V09;;;1;100;22579755.0;;;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0
20923;361121;2009-01-02;FRC;F10;;;5;900;199777277.0;;;5.3;5.3;5.4;5.31;5.3;5.31;0.0;0.0
20924;361122;2009-01-02;FRC;J10;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;5.43;0.0;0.0
20925;361123;2009-01-02;FRC;N10;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;5.5;0.0;0.0
20926;361124;2009-01-02;FRC;V10;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;5.71;0.0;0.0
20927;361125;2009-01-02;FRC;F11;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;5.73;0.0;0.0
20928;361126;2009-01-02;FRC;J11;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.2;0.0;0.0
20929;361127;2009-01-02;FRC;N11;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.18;0.0;0.0
20930;361128;2009-01-02;FRC;V11;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.15;0.0;0.0
20931;361129;2009-01-02;FRC;F12;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.33;0.0;0.0
20932;361130;2009-01-02;FRC;J12;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.53;0.0;0.0
20933;361131;2009-01-02;FRC;N12;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.7;0.0;0.0
20934;361132;2009-01-02;FRC;V12;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.95;0.0;0.0
20935;361133;2009-01-02;FRC;F13;;;2;150;27303981.0;;;7.0;7.0;7.0;7.0;7.0;7.0;0.0;0.0
