;id;time_stamp;contract;maturity_code;open_interest_open;open_interest_close;number_of_trades;trading_volume;financial_volume;previous_settlement;indexed_settlement;opening_price;minimum_price;maximum_price;average_price;last_price;settlement_price;last_bid;last_offer
88134;428332;2017-01-02;FRC;H17;;;13;8180;2665674348.0;;;1.95;1.91;1.95;1.91;1.91;1.91;1.85;0.0
88135;428333;2017-01-02;FRC;J17;;;13;3560;1157660310.0;;;1.95;1.87;1.95;1.94;1.87;1.94;1.85;0.0
88136;428334;2017-01-02;FRC;K17;;;8;2760;896576631.0;;;2.02;2.0;2.02;2.0;2.0;2.0;0.0;0.0
88137;428335;2017-01-02;FRC;M17;;;6;930;301282574.0;;;2.06;2.06;2.06;2.06;2.06;2.06;0.0;0.0
88138;428336;2017-01-02;FRC;N17;;;10;3790;1226163626.0;;;2.01;1.99;2.05;2.04;2.05;2.05;1.99;0.0
88139;428337;2017-01-02;FRC;Q17;;;1;10;3245968.0;;;2.1;2.1;2.1;2.1;2.1;2.13;2.11;0.0
88140;428338;2017-01-02;FRC;U17;;;1;60;19290491.0;;;2.17;2.17;2.17;2.17;2.17;2.15;0.0;0.0
88141;428339;2017-01-02;FRC;V17;;;2;40;12957599.0;;;2.17;2.17;2.17;2.17;2.17;2.18;0.0;0.0
88142;428340;2017-01-02;FRC;X17;;;1;10;3235759.0;;;2.23;2.23;2.23;2.23;2.23;2.24;0.0;0.0
88143;428341;2017-01-02;FRC;Z17;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.26;0.0;0.0
88144;428342;2017-01-02;FRC;F18;;;17;3520;1123493563.0;;;2.4;2.4;2.4;2.4;2.4;2.4;2.4;0.0
88145;428343;2017-01-02;FRC;J18;;;1;20;6271214.0;;;2.42;2.42;2.42;2.42;2.42;2.44;0.0;0.0
88146;428344;2017-01-02;FRC;N18;;;1;10;3206251.0;;;2.5;2.5;2.5;2.5;2.5;2.55;0.0;0.0
88147;428345;2017-01-02;FRC;V18;;;2;150;46937822.0;;;2.58;2.58;2.58;2.58;2.58;2.65;0.0;0.0
88148;428346;2017-01-02;FRC;F19;;;10;1260;390129231.0;;;2.71;2.71;2.81;2.8;2.81;2.81;0.0;2.85
88149;428347;2017-01-02;FRC;J19;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.85;0.0;0.0
88150;428348;2017-01-02;FRC;N19;;;2;200;60727626.0;;;3.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0
88151;428349;2017-01-02;FRC;V19;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.11;0.0;0.0
88152;428350;2017-01-02;FRC;F20;;;5;490;145659148.0;;;3.2;3.2;3.25;3.23;3.25;3.25;0.0;0.0
88153;428351;2017-01-02;FRC;J20;;;1;10;2943802.0;;;3.27;3.27;3.27;3.27;3.27;3.33;0.0;0.0
88154;428352;2017-01-02;FRC;N20;;;2;60;17555881.0;;;3.42;3.42;3.42;3.42;3.42;3.49;0.0;0.0
88155;428353;2017-01-02;FRC;V20;;;1;10;2915709.0;;;3.4;3.4;3.4;3.4;3.4;3.48;0.0;0.0
88156;428354;2017-01-02;FRC;F21;;;3;390;110992392.0;;;3.59;3.59;3.69;3.63;3.69;3.69;0.0;0.0
88157;428355;2017-01-02;FRC;J21;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.8;0.0;0.0
88158;428356;2017-01-02;FRC;N21;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.88;0.0;0.0
88159;428357;2017-01-02;FRC;V21;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.97;0.0;0.0
88160;428358;2017-01-02;FRC;F22;;;5;370;100134791.0;;;4.03;4.03;4.12;4.1;4.12;4.12;0.0;0.0
88161;428359;2017-01-02;FRC;F23;;;4;410;105179499.0;;;4.44;4.44;4.55;4.54;4.55;4.55;0.0;0.0
88162;428360;2017-01-02;FRC;F24;;;4;120;28814044.0;;;5.08;4.96;5.08;5.02;4.96;5.0;0.0;0.0
88163;428361;2017-01-02;FRC;F25;;;2;60;13636277.0;;;5.53;5.48;5.53;5.49;5.48;5.45;0.0;0.0
88164;428362;2017-01-02;FRC;F26;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;5.79;0.0;0.0
88165;428363;2017-01-02;FRC;F27;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.05;0.0;0.0
88166;428364;2017-01-02;FRC;F28;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.36;0.0;0.0
88167;428365;2017-01-02;FRC;F29;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.67;0.0;0.0
88168;428366;2017-01-02;FRC;F30;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.96;0.0;0.0
88169;428367;2017-01-03;FRC;H17;;;56;40090;13041267644.0;;;1.85;1.79;1.85;1.81;1.83;1.8;1.72;0.0
88170;428368;2017-01-03;FRC;J17;;;18;8180;2656426740.0;;;1.87;1.81;1.87;1.83;1.81;1.81;1.79;1.86
88171;428369;2017-01-03;FRC;K17;;;6;2800;908085114.0;;;1.95;1.87;1.95;1.88;1.87;1.87;0.0;0.0
88172;428370;2017-01-03;FRC;M17;;;4;800;258911387.0;;;1.96;1.96;1.96;1.96;1.96;1.96;0.0;0.0
88173;428371;2017-01-03;FRC;N17;;;14;4560;1473373707.0;;;1.95;1.92;1.95;1.94;1.94;1.94;1.92;2.0
88174;428372;2017-01-03;FRC;Q17;;;11;2200;709309818.0;;;2.05;2.05;2.05;2.05;2.05;2.05;0.0;0.0
88175;428373;2017-01-03;FRC;U17;;;14;3890;1252001231.0;;;2.09;2.04;2.09;2.07;2.04;2.04;0.0;0.0
88176;428374;2017-01-03;FRC;V17;;;2;920;295376155.0;;;2.15;2.15;2.15;2.15;2.15;2.08;0.0;0.0
88177;428375;2017-01-03;FRC;X17;;;6;700;224049008.0;;;2.14;2.14;2.14;2.14;2.14;2.14;2.14;0.0
88178;428376;2017-01-03;FRC;Z17;;;9;1600;511546167.0;;;2.17;2.17;2.17;2.17;2.17;2.17;2.17;0.0
88179;428377;2017-01-03;FRC;F18;;;27;5750;1833356622.0;;;2.38;2.3;2.38;2.33;2.3;2.3;2.3;2.4
88180;428378;2017-01-03;FRC;J18;;;2;200;63270342.0;;;2.37;2.37;2.37;2.37;2.37;2.37;0.0;0.0
88181;428379;2017-01-03;FRC;N18;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.48;2.48;0.0
88182;428380;2017-01-03;FRC;V18;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.58;0.0;0.0
88183;428381;2017-01-03;FRC;F19;;;9;1600;494480128.0;;;2.81;2.74;2.81;2.77;2.74;2.74;0.0;0.0
88184;428382;2017-01-03;FRC;J19;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.78;0.0;0.0
88185;428383;2017-01-03;FRC;N19;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.94;0.0;0.0
88186;428384;2017-01-03;FRC;V19;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.05;0.0;0.0
88187;428385;2017-01-03;FRC;F20;;;5;600;178277176.0;;;3.2;3.2;3.2;3.2;3.2;3.2;0.0;0.0
88188;428386;2017-01-03;FRC;J20;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.31;0.0;0.0
88189;428387;2017-01-03;FRC;N20;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0
88190;428388;2017-01-03;FRC;V20;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.53;0.0;0.0
88191;428389;2017-01-03;FRC;F21;;;3;540;153339753.0;;;3.69;3.65;3.69;3.67;3.65;3.65;3.6;3.7
88192;428390;2017-01-03;FRC;J21;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.76;0.0;0.0
88193;428391;2017-01-03;FRC;N21;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.85;0.0;0.0
88194;428392;2017-01-03;FRC;V21;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.95;0.0;0.0
88195;428393;2017-01-03;FRC;F22;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;4.1;0.0;0.0
88196;428394;2017-01-03;FRC;F23;;;6;800;204292837.0;;;4.6;4.55;4.6;4.59;4.55;4.55;4.55;0.0
88197;428395;2017-01-03;FRC;F24;;;5;550;132488013.0;;;5.01;5.0;5.01;5.0;5.0;5.0;0.0;0.0
88198;428396;2017-01-03;FRC;F25;;;3;400;90313337.0;;;5.45;5.45;5.48;5.46;5.48;5.48;0.0;0.0
88199;428397;2017-01-03;FRC;F26;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;5.85;0.0;0.0
88200;428398;2017-01-03;FRC;F27;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.15;0.0;0.0
88201;428399;2017-01-03;FRC;F28;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.46;0.0;0.0
88202;428400;2017-01-03;FRC;F29;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;6.77;0.0;0.0
88203;428401;2017-01-03;FRC;F30;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;7.06;0.0;0.0
88204;428402;2017-01-04;FRC;H17;;;33;11940;3859679020.0;;;1.8;1.8;1.88;1.83;1.82;1.82;0.0;0.0
88205;428403;2017-01-04;FRC;J17;;;29;11030;3559154582.0;;;1.84;1.81;1.85;1.81;1.81;1.81;1.82;0.0
88206;428404;2017-01-04;FRC;K17;;;14;8700;2803342560.0;;;1.9;1.9;1.9;1.9;1.9;1.9;1.9;1.91
88207;428405;2017-01-04;FRC;M17;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;1.99;0.0;0.0
88208;428406;2017-01-04;FRC;N17;;;40;9220;2959445711.0;;;1.97;1.94;1.98;1.97;1.98;1.98;1.96;2.0
88209;428407;2017-01-04;FRC;Q17;;;4;500;160181183.0;;;2.1;2.1;2.1;2.1;2.1;2.1;2.05;2.1
88210;428408;2017-01-04;FRC;U17;;;3;210;67236672.0;;;2.04;2.04;2.08;2.08;2.08;2.08;2.08;0.0
88211;428409;2017-01-04;FRC;V17;;;7;1210;386273799.0;;;2.13;2.13;2.13;2.13;2.13;2.13;2.13;2.17
88212;428410;2017-01-04;FRC;X17;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.19;2.17;0.0
88213;428411;2017-01-04;FRC;Z17;;;1;10;3207436.0;;;2.17;2.17;2.17;2.17;2.17;2.22;2.22;2.27
88214;428412;2017-01-04;FRC;F18;;;20;7820;2477182890.0;;;2.35;2.34;2.36;2.34;2.36;2.35;2.35;2.36
88215;428413;2017-01-04;FRC;J18;;;2;100;31427107.0;;;2.43;2.43;2.43;2.43;2.43;2.43;0.0;0.0
88216;428414;2017-01-04;FRC;N18;;;2;100;31308111.0;;;2.54;2.54;2.54;2.54;2.54;2.55;0.0;0.0
88217;428415;2017-01-04;FRC;V18;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.65;0.0;0.0
88218;428416;2017-01-04;FRC;F19;;;14;3020;927250863.0;;;2.74;2.74;2.82;2.78;2.82;2.82;0.0;0.0
88219;428417;2017-01-04;FRC;J19;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;2.85;0.0;0.0
88220;428418;2017-01-04;FRC;N19;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
88221;428419;2017-01-04;FRC;V19;;;0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;3.11;0.0;0.0
